is_race_on,timestamp_ms,engine_max_rpm,engine_idle_rpm,current_engine_rpm,acceleration_x,acceleration_y,acceleration_z,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,yaw,pitch,roll,normalized_suspension_travel_front_left,normalized_suspension_travel_front_right,normalized_suspension_travel_rear_left,normalized_suspension_travel_rear_right,tire_slip_ratio_front_left,tire_slip_ratio_front_right,tire_slip_ratio_rear_left,tire_slip_ratio_rear_right,wheel_rotation_speed_front_left,wheel_rotation_speed_front_right,wheel_rotation_speed_rear_left,wheel_rotation_speed_rear_right,wheel_on_rumble_strip_front_left,wheel_on_rumble_strip_front_right,wheel_on_rumble_strip_rear_left,wheel_on_rumble_strip_rear_right,wheel_in_puddle_front_left,wheel_in_puddle_front_right,wheel_in_puddle_rear_left,wheel_in_puddle_rear_right,surface_rumble_front_left,surface_rumble_front_right,surface_rumble_rear_left,surface_rumble_rear_right,tire_slip_angle_front_left,tire_slip_angle_front_right,tire_slip_angle_rear_left,tire_slip_angle_rear_right,tire_combined_slip_front_left,tire_combined_slip_front_right,tire_combined_slip_rear_left,tire_combined_slip_rear_right,suspension_travel_meters_front_left,suspension_travel_meters_front_right,suspension_travel_meters_rear_left,suspension_travel_meters_rear_right,car_ordinal,car_class,car_performance_index,drivetrain_type,num_cylinders,car_group,smashable_vel_diff,smashable_mass,position_x,position_y,position_z,speed,power,torque,tire_temp_front_left,tire_temp_front_right,tire_temp_rear_left,tire_temp_rear_right,boost,fuel,distance_traveled,best_lap,last_lap,current_lap,current_race_time,lap_number,race_position,accel,brake,clutch,hand_brake,gear,steer,normalized_driving_line,normalized_ai_brake_difference
1,123456,8000.0,900.0,7040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,17.762842178344727,300000.0,450.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,7120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,16.24467658996582,300000.0,450.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,19.863950729370117,300000.0,450.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,40.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,18.634458541870117,300000.0,450.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,41.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,17.568485260009766,300000.0,450.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,42.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,16.676681518554688,300000.0,450.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,43.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,15.967958450317383,300000.0,450.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,44.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,15.449398040771484,300000.0,450.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,45.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,15.126179695129395,300000.0,450.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,46.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,15.001534461975098,300000.0,450.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,47.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,15.07670783996582,300000.0,450.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,48.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,15.350947380065918,300000.0,450.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,49.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,15.821514129638672,300000.0,450.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,50.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,16.483705520629883,300000.0,450.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,51.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,4960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,17.330907821655273,300000.0,450.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,52.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,18.354650497436523,300000.0,450.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,53.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,19.544710159301758,300000.0,450.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,54.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,20.889192581176758,300000.0,450.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,55.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,22.37466812133789,300000.0,450.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,56.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,23.986289978027344,300000.0,450.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,57.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,25.707956314086914,300000.0,450.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,58.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,27.5224666595459,300000.0,450.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,59.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,29.41168975830078,300000.0,450.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,60.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,31.35675048828125,300000.0,450.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,61.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,33.33821105957031,300000.0,450.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,62.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,35.33627700805664,300000.0,450.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,63.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,5920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,37.33098220825195,300000.0,450.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,64.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,39.302398681640625,300000.0,450.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,65.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,41.23082733154297,300000.0,450.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,66.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,43.09700012207031,300000.0,450.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,67.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,44.882266998291016,300000.0,450.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,68.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,46.56879425048828,300000.0,450.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,69.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,48.139732360839844,300000.0,450.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,70.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,49.57938003540039,300000.0,450.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,71.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,50.873355865478516,300000.0,450.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,72.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,52.008731842041016,300000.0,450.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,73.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,52.97416305541992,300000.0,450.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,74.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,53.7599983215332,300000.0,450.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,75.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,54.358394622802734,300000.0,450.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,76.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,6960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,54.763362884521484,300000.0,450.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,77.0,1,0,200,0,0,0,4,-30,0,0
1,123456,8000.0,900.0,7040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,2027,5,800,1,8,0,0.0,0.0,0.0,0.0,0.0,54.97086715698242,300000.0,450.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,78.0,1,0,200,0,0,0,4,-30,0,0
